批次,批次名称,邀请码,邀请码链接,是否使用,使用人id,使用人昵称,使用时间,邀请码标题,使用须知,申请人,申请原因,生效时间,失效时间,生成时间
1507104,会员领取微商课程,"		6748445591468904",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/6748445591468904,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		9645591907728614",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/9645591907728614,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		3638093008687627",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/3638093008687627,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2738648615902146",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2738648615902146,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		7848788764541814",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/7848788764541814,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5521907167188655",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5521907167188655,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4931728463881026",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4931728463881026,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5485566238114678",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5485566238114678,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5103387026847012",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5103387026847012,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5981553934181876",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5981553934181876,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0703584842213349",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0703584842213349,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		3209838289098768",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/3209838289098768,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4620568981025518",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4620568981025518,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		8186568368346931",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/8186568368346931,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		6511101022277365",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/6511101022277365,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5420104798267574",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5420104798267574,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0961971104978533",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0961971104978533,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0541699671256006",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0541699671256006,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		9688400449235575",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/9688400449235575,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		1278164977547516",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/1278164977547516,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2957051554809561",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2957051554809561,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		7399049814289351",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/7399049814289351,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		3084609247343951",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/3084609247343951,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		3503992034938552",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/3503992034938552,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		6462454937467971",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/6462454937467971,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5844875115501037",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5844875115501037,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4099549923603418",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4099549923603418,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2630382547658923",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2630382547658923,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		9225715051085278",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/9225715051085278,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		8082917494983213",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/8082917494983213,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4492642153015794",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4492642153015794,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		8877951991733878",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/8877951991733878,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2619040670738686",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2619040670738686,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4544064971310003",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4544064971310003,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		6127533340727582",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/6127533340727582,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0361910734834970",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0361910734834970,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0076410827092913",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0076410827092913,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		3842959208647458",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/3842959208647458,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5259457628558781",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5259457628558781,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5334937923408993",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5334937923408993,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		1426902287764680",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/1426902287764680,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0259629863942884",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0259629863942884,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		3103125002758559",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/3103125002758559,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		7093382922451294",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/7093382922451294,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		3075325352847435",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/3075325352847435,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4287117331844898",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4287117331844898,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		8732085504089333",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/8732085504089333,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		6217391700258237",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/6217391700258237,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		9690556506490736",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/9690556506490736,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0443351463945324",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0443351463945324,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0245801875773143",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0245801875773143,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5979484114577817",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5979484114577817,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0639747505346772",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0639747505346772,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		6521362508287467",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/6521362508287467,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		1969444497865682",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/1969444497865682,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		1035760752626298",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/1035760752626298,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2677111190747669",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2677111190747669,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		7044652188351334",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/7044652188351334,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0012133141517214",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0012133141517214,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2689101995518859",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2689101995518859,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		8610951467639782",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/8610951467639782,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		3715725770868467",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/3715725770868467,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0880394070468292",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0880394070468292,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0077335144838409",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0077335144838409,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		3897847542235155",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/3897847542235155,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2235686024319402",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2235686024319402,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2991476999240792",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2991476999240792,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0286157401595518",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0286157401595518,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5199868850268298",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5199868850268298,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5756220236291477",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5756220236291477,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		5774362975557432",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/5774362975557432,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2995297650574359",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2995297650574359,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0244863529094426",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0244863529094426,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4116192797430031",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4116192797430031,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		2851587788623987",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/2851587788623987,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		0031968843243666",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/0031968843243666,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
1507104,会员领取微商课程,"		4189056833063933",https://wx5dd8e2e44c4a7db7.h5.xiaoe-tech.com/giftcode/4189056833063933,未使用,,,,会员领取微商课程,"本邀请码只可使用一次，请勿给他人使用。
听课渠道：爱用旺铺公众号-在线课程-我的课程",,,"	2020-05-22 10:13:00","	2021-05-31 12:00:00","	2020-05-22 10:14:54"
